date,price,ret_1d,vol_7d,vol_30d,vol_90d,month,day_of_week,vol_regime
2017-08-17,4285.08,,,,,8,3,
2017-08-18,4108.37,-0.04211286548365428,,,,8,4,
2017-08-19,4139.98,0.007664600737572485,,,,8,5,
2017-08-20,4086.29,-0.013053488973030332,,,,8,6,
2017-08-21,4016.0,-0.017351085545221176,,,,8,0,
2017-08-22,4040.0,0.005958309583630625,,,,8,1,
2017-08-23,4114.01,0.018153529979108365,,,,8,2,
2017-08-24,4316.01,0.04793314240118538,0.5492439985910712,,,8,3,
2017-08-25,4280.68,-0.008219488874826928,0.42856876588074133,,,8,4,
2017-08-26,4337.44,0.013172436845751336,0.4318055501998106,,,8,5,
2017-08-27,4310.01,-0.006344088025697059,0.4155888345190681,,,8,6,
2017-08-28,4386.69,0.017634732065271153,0.3609263827568266,,,8,0,
2017-08-29,4587.48,0.04475589733430969,0.42112355681677927,,,8,1,
2017-08-30,4555.14,-0.007074588003020003,0.45884290002642325,,,8,2,
2017-08-31,4724.89,0.036588014556291786,0.41372726728817033,,,8,3,
2017-09-01,4834.91,0.02301823420963648,0.3763892896760352,,,9,4,
2017-09-02,4472.14,-0.07799547319489142,0.7885893432046956,,,9,5,
2017-09-03,4509.08,0.008226100308568417,0.7835505664395008,,,9,6,
2017-09-04,4100.11,-0.0950793389560895,1.059727234927218,,,9,0,
2017-09-05,4366.47,0.06294109973815225,1.1227839972509255,,,9,1,
2017-09-06,4619.77,0.05639001794781342,1.212642317594697,,,9,2,
2017-09-07,4691.61,0.015430886827327768,1.1852597964724734,,,9,3,
2017-09-08,4282.8,-0.09116880582997182,1.3232155690023446,,,9,4,
2017-09-09,4258.81,-0.005617222767149364,1.2205595646199303,,,9,5,
2017-09-10,4130.37,-0.03062278719696231,1.2233464343014682,,,9,6,
2017-09-11,4208.47,0.018732169875663014,1.0143725940274562,,,9,0,
2017-09-12,4163.72,-0.010690255757263747,0.8838411434027599,,,9,1,
2017-09-13,3944.69,-0.054038534727658016,0.7537540975829078,,,9,2,
2017-09-14,3189.02,-0.21265671116187077,1.4920906145257107,,,9,3,
2017-09-15,3700.0,0.14861916008344211,2.042960865876959,,,9,4,
2017-09-16,3714.95,0.004032399478769413,2.0485318191245514,1.1839162284495233,,9,5,high
2017-09-17,3699.99,-0.0040351021851244145,2.0487605618933036,1.1762203811323324,,9,6,high
2017-09-18,4035.01,0.08667866308976352,2.17323616570946,1.217226172742949,,9,0,high
2017-09-19,3910.04,-0.0314611759096125,2.181117083903976,1.2212346259746725,,9,1,high
2017-09-20,3900.0,-0.0025710509883738984,2.147846176871945,1.2199029235797973,,9,2,high
2017-09-21,3609.99,-0.0772715508777504,1.4466983944981628,1.2481642773085166,,9,3,high
2017-09-22,3595.87,-0.00391903758114883,0.9363380517311054,1.2456608172388195,,9,4,high
2017-09-23,3780.0,0.049938044954794855,1.0158296332248498,1.2467418871224825,,9,5,high
2017-09-24,3660.02,-0.032255397752277336,1.0468067860596535,1.2504771173450686,,9,6,high
2017-09-25,3920.75,0.06881435015317797,0.9595192419351188,1.2755879118571145,,9,0,high
2017-09-26,3882.35,-0.009842321638232036,0.9343924241937992,1.2757490336581536,,9,1,high
2017-09-27,4193.0,0.0769758277944606,1.0899434871735265,1.3045781503225717,,9,2,high
2017-09-28,4174.5,-0.004421877536707491,0.8295135872316076,1.2938627730593542,,9,3,high
2017-09-29,4174.69,4.551339711578413e-05,0.8228064327528615,1.2938289269727867,,9,4,high
2017-09-30,4378.51,0.047668379815676086,0.8181545881533447,1.2986543178111862,,9,5,high
2017-10-01,4378.48,-6.851669352290323e-06,0.7173988616474575,1.2954308225563358,,10,6,high
2017-10-02,4380.0,0.00034709219299696467,0.6317835521117611,1.2670913134915085,,10,0,high
